ID,Age,Gender,Age_Group,Category,Ascent,Descent,Finish,PC,Year_Overall_Place,Year_Gender_Place,Year_Age_Place,Year_Category_Place,Year_Overall%,Year_Gender%,Year_Age%,Year_Category%,Year,AT_Place,AT_GenderPlace,AT_AgePlace,AT_CategoryPlace,AT_Overall%,AT_Gender% ,AT_Age%,AT_Category%,Personal Count,Personal Rank,Attempt#,Personal_Average,Distance_From_Average,Good/Poor,Good_PC_Avg,Poor_PC_Avg,Good_Ascent_Avg,Poor_Ascent_Avg,Good_Descent_Avg,Poor_Descent_Avg
3781,42,F,40-49,F40-49,83,59.07,142.07,0.584219046948687,81,33,19,8,0.138297872340426,0.214285714285714,0.24,0.333333333333333,2019,964,405,218,87,0.132313231323132,0.199604743083004,0.164750957854406,0.25,2,1,1,143.411,-1.34100000000001,Good,0.584219046948687,0.599646291588372,83,86.8000000000001,59.07,57.952
3705,45,M,40-49,M40-49,57.15,37.3333333333333,94.4833333333333,0.604868583524431,11,11,3,3,0.792452830188679,0.65625,0.769230769230769,0.727272727272727,2002,228,196,47,46,0.794779477947795,0.67603305785124,0.81992337164751,0.682758620689655,8,1,1,102.395,-7.91166666666665,Good,0.613479453091528,0.601492133751324,60.7133333333333,64.9777777777778,38.2253333333333,43.1777777777778
3705,48,M,40-49,M40-49,59,37.8166666666667,96.8166666666667,0.609399208125323,18,17,7,7,0.653846153846154,0.514285714285714,0.3,0.222222222222222,2005,273,233,54,50,0.754275427542754,0.613223140495868,0.793103448275862,0.655172413793103,8,2,4,102.395,-5.57833333333333,Good,0.613479453091528,0.601492133751324,60.7133333333333,64.9777777777778,38.2253333333333,43.1777777777778
3705,50,M,50-59,M50-59,63.1,38.3833333333333,101.483333333333,0.621776974872721,14,10,4,4,0.658536585365854,0.565217391304348,0.6,0.428571428571429,2007,357,293,15,15,0.678667866786679,0.515702479338843,0.903225806451613,0.825581395348837,8,4,5,102.395,-0.911666666666648,Good,0.613479453091528,0.601492133751324,60.7133333333333,64.9777777777778,38.2253333333333,43.1777777777778
3705,51,M,50-59,M50-59,62.9833333333333,38.6433333333333,101.626666666667,0.619752033586985,17,13,2,2,0.645833333333333,0.518518518518518,0.666666666666667,0.5,2008,360,295,16,16,0.675967596759676,0.512396694214876,0.896774193548387,0.813953488372093,8,5,6,102.395,-0.768333333333345,Good,0.613479453091528,0.601492133751324,60.7133333333333,64.9777777777778,38.2253333333333,43.1777777777778
3705,46,M,40-49,M40-49,61.3333333333333,38.95,100.283333333333,0.61160046534818,11,11,2,2,0.775510204081633,0.607142857142857,0.857142857142857,0.8,2003,333,276,67,61,0.7002700270027,0.543801652892562,0.743295019157088,0.579310344827586,8,3,2,102.395,-2.11166666666666,Good,0.613479453091528,0.601492133751324,60.7133333333333,64.9777777777778,38.2253333333333,43.1777777777778
3705,55,M,50-59,M50-59,64.5,39.5833333333333,104.083333333333,0.619695756605284,38,29,1,1,0.518987341772152,0.355555555555556,0.916666666666667,0.857142857142857,2012,412,325,25,24,0.629162916291629,0.462809917355372,0.838709677419355,0.720930232558139,8,6,7,102.395,1.68833333333333,Poor,0.613479453091528,0.601492133751324,60.7133333333333,64.9777777777778,38.2253333333333,43.1777777777778
3705,58,M,50-59,M50-59,67.5,40.7666666666667,108.266666666667,0.623460591133005,33,23,5,4,0.521739130434783,0.394736842105263,0.615384615384615,0.428571428571429,2015,493,363,35,34,0.556255625562556,0.4,0.774193548387097,0.604651162790698,8,7,8,102.395,5.87166666666667,Poor,0.613479453091528,0.601492133751324,60.7133333333333,64.9777777777778,38.2253333333333,43.1777777777778
3705,47,M,40-49,M40-49,62.9333333333333,49.1833333333333,112.116666666667,0.561320053515683,27,20,8,7,0.470588235294118,0.333333333333333,0.333333333333333,0.222222222222222,2004,564,405,120,93,0.492349234923492,0.330578512396694,0.540229885057471,0.358620689655172,8,8,3,102.395,9.72166666666666,Poor,0.613479453091528,0.601492133751324,60.7133333333333,64.9777777777778,38.2253333333333,43.1777777777778
3688,18,M,U20,MU20,62.7166666666667,39.3333333333333,102.05,0.614568022211334,17,15,2,2,0.666666666666667,0.5,0.333333333333333,0,2004,373,305,9,6,0.664266426642664,0.495867768595041,0.666666666666667,0.538461538461538,2,1,1,113.225,-11.175,Good,0.614568022211334,0.54930332261522,62.7166666666667,68.3333333333333,39.3333333333333,56.0666666666667
3688,19,M,U20,MU20,68.3333333333333,56.0666666666667,124.4,0.54930332261522,35,27,1,1,0.326923076923077,0.228571428571429,0,0,2005,738,485,21,12,0.335733573357336,0.198347107438017,0.222222222222222,0.0769230769230769,2,2,2,113.225,11.175,Poor,0.614568022211334,0.54930332261522,62.7166666666667,68.3333333333333,39.3333333333333,56.0666666666667
3643,50,M,50-59,M50-59,83.55,55.4166666666667,138.966666666667,0.601223314943632,46,32,11,8,0.115384615384615,0.0857142857142857,0.0833333333333333,0,2005,932,552,117,75,0.161116111611161,0.087603305785124,0.245161290322581,0.127906976744186,7,1,2,158.24880952381,-19.2821428571429,Good,0.591048321330137,0.588022716953062,86.2166666666667,98.4791666666667,59.7111111111111,69.0104166666667
3643,53,M,50-59,M50-59,86.3833333333333,61.45,147.833333333333,0.584329199549042,45,25,5,4,0.0625,0.0740740740740741,0.166666666666667,0,2008,991,566,130,79,0.108010801080108,0.0644628099173554,0.161290322580645,0.0813953488372093,7,2,3,158.24880952381,-10.4154761904762,Good,0.591048321330137,0.588022716953062,86.2166666666667,98.4791666666667,59.7111111111111,69.0104166666667
3643,49,M,40-49,M40-49,88.7166666666667,62.2666666666667,150.983333333333,0.587592449497737,49,29,12,9,0.0392156862745098,0.0333333333333333,0,0,2004,1007,569,231,136,0.0936093609360936,0.059504132231405,0.114942528735632,0.0620689655172414,7,3,1,158.24880952381,-7.26547619047622,Good,0.591048321330137,0.588022716953062,86.2166666666667,98.4791666666667,59.7111111111111,69.0104166666667
3643,61,M,60+,M60+,96.5333333333333,65.2,161.733333333333,0.596867271228359,62,32,1,1,0.03125,0,0.5,0,2016,1053,584,38,38,0.0522052205220522,0.0347107438016529,0.309090909090909,0.224489795918367,7,4,5,158.24880952381,3.48452380952378,Poor,0.591048321330137,0.588022716953062,86.2166666666667,98.4791666666667,59.7111111111111,69.0104166666667
3643,62,M,60+,M60+,101.333333333333,68.3666666666666,169.7,0.597132194067963,85,46,5,5,0.0760869565217391,0.0212765957446809,0,0,2017,1074,591,41,41,0.0333033303330333,0.0231404958677686,0.254545454545455,0.163265306122449,7,6,6,158.24880952381,11.4511904761904,Poor,0.591048321330137,0.588022716953062,86.2166666666667,98.4791666666667,59.7111111111111,69.0104166666667
3643,60,M,60+,M60+,100.4,70.7333333333333,171.133333333333,0.586677054927932,67,38,2,2,0.0289855072463768,0,0,0,2015,1080,594,42,42,0.0279027902790279,0.0181818181818182,0.236363636363636,0.142857142857143,7,7,4,158.24880952381,12.8845238095238,Poor,0.591048321330137,0.588022716953062,86.2166666666667,98.4791666666667,59.7111111111111,69.0104166666667
3643,63,M,60+,M60+,95.65,71.7416666666666,167.391666666667,0.571414347587992,83,47,5,5,0,0,0,0,2018,1068,588,39,39,0.0387038703870387,0.028099173553719,0.290909090909091,0.204081632653061,7,5,7,158.24880952381,9.14285714285711,Poor,0.591048321330137,0.588022716953062,86.2166666666667,98.4791666666667,59.7111111111111,69.0104166666667
3639,37,F,30-39,F30-39,77.7,48.5333333333333,126.233333333333,0.615526802218115,55,20,19,9,0.402173913043478,0.533333333333333,0.387096774193548,0.526315789473684,2017,768,272,261,103,0.308730873087309,0.460474308300395,0.223214285714286,0.386904761904762,2,1,1,141.506666666667,-15.2733333333334,Good,0.615526802218115,0.624229280945699,77.7,97.8666666666667,48.5333333333333,58.9133333333333
3639,38,F,30-39,F30-39,97.8666666666667,58.9133333333333,156.78,0.624229280945699,79,33,31,13,0.0481927710843374,0.0833333333333333,0,0,2018,1037,457,326,158,0.0666066606660666,0.0968379446640316,0.0297619047619048,0.0595238095238095,2,2,2,141.506666666667,15.2733333333333,Poor,0.615526802218115,0.624229280945699,77.7,97.8666666666667,48.5333333333333,58.9133333333333
3617,35,M,30-39,M30-39,50.55,29.8666666666667,80.4166666666667,0.62860103626943,4,4,2,2,0.941176470588235,0.875,0.923076923076923,0.857142857142857,2013,52,52,20,20,0.953195319531953,0.91404958677686,0.94047619047619,0.880952380952381,4,1,1,87.5803333333333,-7.16366666666667,Good,0.633419006972723,0.619634334356807,53.15,56.5666666666667,30.7333333333333,34.7106666666667
3617,39,M,30-39,M30-39,55.75,31.6,87.35,0.638236977676016,6,5,2,2,0.934782608695652,0.893617021276596,0.935483870967742,0.833333333333333,2017,121,116,39,36,0.891089108910891,0.808264462809917,0.883928571428571,0.785714285714286,4,2,2,87.5803333333333,-0.230333333333334,Good,0.633419006972723,0.619634334356807,53.15,56.5666666666667,30.7333333333333,34.7106666666667
3617,40,M,40-49,M40-49,55.1333333333333,34.6066666666667,89.74,0.614367431840131,14,12,4,4,0.831325301204819,0.74468085106383,0.818181818181818,0.692307692307692,2018,158,145,34,33,0.857785778577858,0.760330578512397,0.869731800766284,0.772413793103448,4,3,3,87.5803333333333,2.15966666666668,Poor,0.633419006972723,0.619634334356807,53.15,56.5666666666667,30.7333333333333,34.7106666666667
3617,42,M,40-49,M40-49,58,34.8146666666666,92.8146666666667,0.624901236873483,13,13,3,3,0.833333333333333,0.69047619047619,0.833333333333333,0.625,2020,206,180,45,44,0.814581458145815,0.702479338842975,0.827586206896552,0.696551724137931,4,4,4,87.5803333333333,5.23433333333332,Poor,0.633419006972723,0.619634334356807,53.15,56.5666666666667,30.7333333333333,34.7106666666667
3604,20,M,20-29,M20-29,60.25,37.7666666666667,98.0166666666667,0.614691379017174,21,17,10,7,0.771739130434783,0.638297872340426,0.545454545454545,0.461538461538462,2017,293,248,99,87,0.736273627362736,0.590082644628099,0.642599277978339,0.395833333333333,3,2,1,97.6027777777778,0.413888888888906,Poor,0.59237191256452,0.590989861910136,57,58.0833333333333,39.2233333333333,40.2091666666667
3604,22,M,20-29,M20-29,57,39.2233333333333,96.2233333333333,0.59237191256452,20,17,4,4,0.787234042553192,0.673076923076923,0.75,0.5,2019,264,226,91,81,0.762376237623762,0.626446280991735,0.671480144404332,0.4375,3,1,3,97.6027777777778,-1.37944444444445,Good,0.59237191256452,0.590989861910136,57,58.0833333333333,39.2233333333333,40.2091666666667
3604,21,M,20-29,M20-29,55.9166666666667,42.6516666666667,98.5683333333333,0.567288344803098,23,21,5,5,0.72289156626506,0.553191489361702,0.722222222222222,0.375,2018,300,254,102,89,0.72997299729973,0.580165289256198,0.631768953068592,0.381944444444444,3,3,2,97.6027777777778,0.965555555555554,Poor,0.59237191256452,0.590989861910136,57,58.0833333333333,39.2233333333333,40.2091666666667
3598,26,F,20-29,F20-29,77.8333333333333,47.1166666666667,124.95,0.622915832999867,27,9,10,4,0.341463414634146,0.5,0,0,2007,749,260,219,86,0.325832583258326,0.486166007905138,0.209386281588448,0.353383458646617,2,1,2,126.566666666667,-1.61666666666666,Good,0.622915832999867,0.611884020283448,77.8333333333333,78.4333333333333,47.1166666666667,49.75
3598,23,F,20-29,F20-29,78.4333333333333,49.75,128.183333333333,0.611884020283448,37,12,8,2,0.274509803921569,0.428571428571429,0.333333333333333,0.666666666666667,2004,788,286,227,93,0.290729072907291,0.434782608695652,0.180505415162455,0.300751879699248,2,2,1,126.566666666667,1.61666666666666,Poor,0.622915832999867,0.611884020283448,77.8333333333333,78.4333333333333,47.1166666666667,49.75
3595,37,F,30-39,F30-39,89.1166666666667,64.25,153.366666666667,0.581069332753749,58,27,22,7,0.09375,0.15625,0.0434782608695652,0.125,2016,1016,443,322,154,0.0855085508550855,0.124505928853755,0.0416666666666667,0.0833333333333333,2,1,1,172.925,-19.5583333333333,Good,0.581069332753749,0.546021300545502,89.1166666666667,105.1,64.25,87.3833333333334
3595,38,F,30-39,F30-39,105.1,87.3833333333334,192.483333333333,0.546021300545502,91,44,31,19,0.0108695652173913,0.0222222222222222,0,0,2017,1101,498,336,168,0.009000900090009,0.0158102766798419,0,0,2,2,2,172.925,19.5583333333333,Poor,0.581069332753749,0.546021300545502,89.1166666666667,105.1,64.25,87.3833333333334
3594,35,F,30-39,F30-39,69.0166666666667,44.2433333333333,113.26,0.609364883159692,47,15,23,8,0.5,0.642857142857143,0.361111111111111,0.466666666666667,2019,582,171,206,70,0.476147614761476,0.662055335968379,0.386904761904762,0.583333333333333,4,1,3,116.544,-3.28400000000001,Good,0.609604238107325,0.605342770388647,69.925,71.6666666666667,44.78,46.7163333333333
3594,33,F,30-39,F30-39,70.8333333333333,45.3166666666666,116.15,0.609843593054958,42,12,14,6,0.543478260869565,0.733333333333333,0.548387096774194,0.684210526315789,2017,614,186,212,73,0.447344734473447,0.632411067193676,0.369047619047619,0.56547619047619,4,2,2,116.544,-0.39400000000002,Good,0.609604238107325,0.605342770388647,69.925,71.6666666666667,44.78,46.7163333333333
3594,24,F,20-29,F20-29,70.3833333333333,46.4216666666667,116.805,0.602571236961888,31,12,19,9,0.354166666666667,0.428571428571429,0.0952380952380952,0.1,2008,625,192,192,66,0.437443744374437,0.620553359683794,0.306859205776173,0.503759398496241,4,3,1,116.544,0.26100000000001,Poor,0.609604238107325,0.605342770388647,69.925,71.6666666666667,44.78,46.7163333333333
3594,36,F,30-39,F30-39,72.95,47.011,119.961,0.608114303815407,45,15,19,6,0.423076923076923,0.583333333333333,0.208333333333333,0.4,2020,679,220,232,84,0.388838883888389,0.565217391304348,0.30952380952381,0.5,4,4,4,116.544,3.41700000000002,Poor,0.609604238107325,0.605342770388647,69.925,71.6666666666667,44.78,46.7163333333333
3563,34,F,30-39,F30-39,82.8333333333333,55.4666666666667,138.3,0.598939503494818,42,18,9,5,0.125,0.142857142857143,0.1,0.166666666666667,2008,921,373,302,136,0.171017101710171,0.262845849802372,0.101190476190476,0.19047619047619,2,1,2,153.2,-14.9,Good,0.598939503494818,0.575550267697799,82.8333333333333,96.75,55.4666666666667,71.35
3563,33,F,30-39,F30-39,96.75,71.35,168.1,0.575550267697799,37,16,9,8,0.0975609756097561,0.111111111111111,0,0,2007,1070,482,330,162,0.0369036903690369,0.0474308300395257,0.0178571428571429,0.0357142857142857,2,2,1,153.2,14.9,Poor,0.598939503494818,0.575550267697799,82.8333333333333,96.75,55.4666666666667,71.35
3539,49,M,40-49,M40-49,57.2,35.4166666666667,92.6166666666667,0.617599424149721,12,11,2,2,0.785714285714286,0.620689655172414,0.866666666666667,0.714285714285714,2011,202,176,44,43,0.818181818181818,0.709090909090909,0.831417624521073,0.703448275862069,4,1,4,98.8833333333333,-6.26666666666665,Good,0.617599424149721,0.60516383498917,57.2,61.1055555555556,35.4166666666667,39.8666666666667
3539,43,M,40-49,M40-49,60,39.4333333333333,99.4333333333333,0.603419376466644,19,18,8,8,0.634615384615385,0.485714285714286,0.2,0.111111111111111,2005,317,265,62,57,0.714671467146715,0.560330578512397,0.762452107279693,0.606896551724138,4,2,3,98.8833333333333,0.549999999999983,Poor,0.617599424149721,0.60516383498917,57.2,61.1055555555556,35.4166666666667,39.8666666666667
3539,42,M,40-49,M40-49,61.3166666666667,39.6833333333333,101,0.607095709570957,16,14,6,6,0.686274509803922,0.533333333333333,0.5,0.333333333333333,2004,348,288,74,67,0.686768676867687,0.52396694214876,0.716475095785441,0.537931034482759,4,3,2,98.8833333333333,2.11666666666667,Poor,0.617599424149721,0.60516383498917,57.2,61.1055555555556,35.4166666666667,39.8666666666667
3539,41,M,40-49,M40-49,62,40.4833333333333,102.483333333333,0.604976418929907,14,12,3,3,0.714285714285714,0.571428571428571,0.785714285714286,0.7,2003,379,307,83,72,0.658865886588659,0.492561983471074,0.681992337164751,0.503448275862069,4,4,1,98.8833333333333,3.60000000000001,Poor,0.617599424149721,0.60516383498917,57.2,61.1055555555556,35.4166666666667,39.8666666666667
3484,32,F,30-39,F30-39,73.6666666666667,51.0833333333333,124.75,0.590514362057448,34,8,9,3,0.358490566037736,0.619047619047619,0.357142857142857,0.571428571428571,2002,746,258,255,98,0.328532853285329,0.490118577075099,0.241071428571429,0.416666666666667,4,2,1,126.029166666667,-1.27916666666667,Good,0.584520388106882,0.573681489141675,73.1,73.9666666666667,51.9611111111111,54.9666666666667
3484,32,F,30-39,F30-39,72.4166666666667,52.2,124.616666666667,0.581115420623245,28,10,5,3,0.428571428571429,0.523809523809524,0.375,0.5,2003,743,256,253,97,0.331233123312331,0.494071146245059,0.244047619047619,0.422619047619048,4,1,2,126.029166666667,-1.41249999999999,Good,0.584520388106882,0.573681489141675,73.1,73.9666666666667,51.9611111111111,54.9666666666667
3484,34,F,30-39,F30-39,73.2166666666667,52.6,125.816666666667,0.581931381639952,37,10,9,4,0.288461538461538,0.411764705882353,0.181818181818182,0.2,2005,762,269,259,101,0.314131413141314,0.466403162055336,0.226190476190476,0.392857142857143,4,3,4,126.029166666667,-0.212500000000006,Good,0.584520388106882,0.573681489141675,73.1,73.9666666666667,51.9611111111111,54.9666666666667
3484,33,F,30-39,F30-39,73.9666666666667,54.9666666666667,128.933333333333,0.573681489141675,39,13,12,8,0.235294117647059,0.380952380952381,0,0,2004,804,294,270,111,0.276327632763276,0.41897233201581,0.196428571428571,0.339285714285714,4,4,3,126.029166666667,2.90416666666667,Poor,0.584520388106882,0.573681489141675,73.1,73.9666666666667,51.9611111111111,54.9666666666667
3401,34,F,30-39,F30-39,70.8666666666667,44.7233333333333,115.59,0.613086483836549,41,12,20,5,0.506024096385542,0.666666666666667,0.354838709677419,0.615384615384615,2018,607,183,211,72,0.453645364536454,0.638339920948617,0.37202380952381,0.571428571428571,3,1,1,120.4245,-4.83450000000001,Good,0.613086483836549,0.608204519676277,70.8666666666667,74.7166666666667,44.7233333333333,48.1250833333333
3401,35,F,30-39,F30-39,76.0166666666667,47.275,123.291666666667,0.616559648529909,61,21,27,9,0.351063829787234,0.5,0.25,0.4,2019,722,244,247,93,0.35013501350135,0.517786561264822,0.264880952380952,0.446428571428571,3,3,2,120.4245,2.86716666666666,Poor,0.613086483836549,0.608204519676277,70.8666666666667,74.7166666666667,44.7233333333333,48.1250833333333
3401,36,F,30-39,F30-39,73.4166666666667,48.9751666666667,122.391833333333,0.599849390822645,47,17,20,7,0.397435897435897,0.527777777777778,0.166666666666667,0.3,2020,711,239,244,91,0.36003600360036,0.527667984189723,0.273809523809524,0.458333333333333,3,2,3,120.4245,1.96733333333333,Poor,0.613086483836549,0.608204519676277,70.8666666666667,74.7166666666667,44.7233333333333,48.1250833333333
3390,38,F,30-39,F30-39,80.9166666666667,53,133.916666666667,0.604231487243311,46,18,21,6,0.28125,0.4375,0.0869565217391304,0.25,2016,868,337,287,123,0.218721872187219,0.33399209486166,0.145833333333333,0.267857142857143,2,1,1,146.55,-12.6333333333334,Good,0.604231487243311,0.59637734268663,80.9166666666667,94.9333333333333,53,64.25
3390,39,F,30-39,F30-39,94.9333333333333,64.25,159.183333333333,0.59637734268663,82,38,28,16,0.108695652173913,0.155555555555556,0.0967741935483871,0.157894736842105,2017,1048,465,327,159,0.0567056705670567,0.0810276679841897,0.0267857142857143,0.0535714285714286,2,2,2,146.55,12.6333333333333,Poor,0.604231487243311,0.59637734268663,80.9166666666667,94.9333333333333,53,64.25
3345,35,F,30-39,F30-39,65.3,41,106.3,0.614299153339605,23,5,6,4,0.549019607843137,0.761904761904762,0.5,0.5,2004,448,107,157,47,0.596759675967597,0.788537549407115,0.532738095238095,0.720238095238095,2,2,1,105.441666666667,0.858333333333334,Poor,0.597609561752988,0.614299153339605,62.5,65.3,42.0833333333333,41
3345,36,F,30-39,F30-39,62.5,42.0833333333333,104.583333333333,0.597609561752988,22,3,6,2,0.576923076923077,0.823529411764706,0.454545454545455,0.6,2005,420,92,150,42,0.621962196219622,0.818181818181818,0.553571428571429,0.75,2,1,2,105.441666666667,-0.858333333333334,Good,0.597609561752988,0.614299153339605,62.5,65.3,42.0833333333333,41
3321,41,M,40-49,M40-49,51.2833333333333,32.8833333333333,84.1666666666667,0.609306930693069,5,5,3,3,0.927536231884058,0.868421052631579,0.823529411764706,0.625,2015,91,90,20,20,0.918091809180918,0.851239669421488,0.923371647509579,0.862068965517241,2,1,1,85.405,-1.23833333333334,Good,0.609306930693069,0.607278882776132,51.2833333333333,52.6166666666667,32.8833333333333,34.0266666666667
3321,44,M,40-49,M40-49,52.6166666666667,34.0266666666667,86.6433333333333,0.607278882776132,7,6,2,2,0.91566265060241,0.872340425531915,0.909090909090909,0.846153846153846,2018,116,111,25,24,0.895589558955896,0.816528925619835,0.904214559386973,0.83448275862069,2,2,2,85.405,1.23833333333333,Poor,0.609306930693069,0.607278882776132,51.2833333333333,52.6166666666667,32.8833333333333,34.0266666666667
3315,24,M,20-29,M20-29,54.0833333333333,33.0166666666667,87.1,0.620933792575584,7,7,6,6,0.854166666666667,0.740740740740741,0.714285714285714,0.454545454545455,2008,120,115,51,50,0.891989198919892,0.809917355371901,0.815884476534296,0.652777777777778,2,1,2,88.3,-1.2,Good,0.620933792575584,0.613780260707635,54.0833333333333,54.9333333333333,33.0166666666667,34.5666666666667
3315,23,M,20-29,M20-29,54.9333333333333,34.5666666666667,89.5,0.613780260707635,3,3,1,1,0.926829268292683,0.826086956521739,0.8,0.666666666666667,2007,153,142,56,54,0.862286228622862,0.763636363636364,0.794223826714801,0.618055555555556,2,2,1,88.3,1.2,Poor,0.620933792575584,0.613780260707635,54.0833333333333,54.9333333333333,33.0166666666667,34.5666666666667
3273,20,M,20-29,M20-29,53.05,33.38,86.43,0.613791507578387,6,6,5,5,0.875,0.777777777777778,0.761904761904762,0.545454545454545,2008,114,110,49,48,0.897389738973897,0.818181818181818,0.823104693140794,0.666666666666667,2,1,1,95.6733333333333,-9.24333333333333,Good,0.613791507578387,0.627799841143765,53.05,65.8666666666667,33.38,39.05
3273,25,M,20-29,M20-29,65.8666666666667,39.05,104.916666666667,0.627799841143765,28,21,6,6,0.588235294117647,0.34375,0.571428571428571,0.142857142857143,2013,429,333,144,110,0.613861386138614,0.449586776859504,0.48014440433213,0.236111111111111,2,2,2,95.6733333333333,9.24333333333333,Poor,0.613791507578387,0.627799841143765,53.05,65.8666666666667,33.38,39.05
3263,42,F,40-49,F40-49,75.9333333333333,48.53,124.463333333333,0.610085969093977,44,17,13,6,0.214285714285714,0.37037037037037,0.133333333333333,0.25,2011,741,254,160,48,0.333033303330333,0.49802371541502,0.386973180076628,0.586206896551724,5,1,2,130.755666666667,-6.29233333333332,Good,0.610064490687842,0.601587951406474,77.85,81.4916666666667,49.76,53.9825
3263,45,F,40-49,F40-49,78.5,50.0333333333334,128.533333333333,0.610736514522821,67,30,16,9,0.172839506172839,0.25,0.157894736842105,0.1,2014,794,290,173,56,0.285328532853285,0.426877470355731,0.337164750957854,0.517241379310345,5,2,4,130.755666666667,-2.22233333333332,Good,0.610064490687842,0.601587951406474,77.85,81.4916666666667,49.76,53.9825
3263,44,F,40-49,F40-49,79.1166666666667,50.7166666666666,129.833333333333,0.609370988446727,54,22,13,8,0.205882352941176,0.361111111111111,0.222222222222222,0.307692307692308,2013,814,301,179,60,0.267326732673267,0.403162055335968,0.310344827586207,0.474137931034483,5,3,3,130.755666666667,-0.92233333333337,Good,0.610064490687842,0.601587951406474,77.85,81.4916666666667,49.76,53.9825
3263,46,F,40-49,F40-49,80.15,52.4666666666667,132.616666666667,0.604373507603368,48,13,10,3,0.304347826086957,0.580645161290323,0.411764705882353,0.666666666666667,2015,852,325,189,67,0.233123312331233,0.357707509881423,0.272030651340996,0.422413793103448,5,4,5,130.755666666667,1.86099999999999,Poor,0.610064490687842,0.601587951406474,77.85,81.4916666666667,49.76,53.9825
3263,39,F,30-39,F30-39,82.8333333333333,55.4983333333333,138.331666666667,0.598802395209581,43,19,10,6,0.104166666666667,0.0952380952380952,0,0,2008,923,374,303,137,0.169216921692169,0.260869565217391,0.0982142857142857,0.18452380952381,5,5,1,130.755666666667,7.57599999999999,Poor,0.610064490687842,0.601587951406474,77.85,81.4916666666667,49.76,53.9825
3258,58,M,50-59,M50-59,65.5166666666667,43.7266666666667,109.243333333333,0.599731486284441,31,22,2,2,0.446428571428571,0.241379310344828,0.6,0.333333333333333,2011,508,372,39,36,0.542754275427543,0.385123966942149,0.748387096774194,0.581395348837209,2,1,1,118.001666666667,-8.75833333333333,Good,0.599731486284441,0.599558220258757,65.5166666666667,76,43.7266666666667,50.76
3258,66,M,60+,M60+,76,50.76,126.76,0.599558220258757,65,42,2,2,0.308510638297872,0.192307692307692,0.333333333333333,0.333333333333333,2019,775,498,20,20,0.302430243024302,0.176859504132231,0.636363636363636,0.591836734693878,2,2,2,118.001666666667,8.75833333333334,Poor,0.599731486284441,0.599558220258757,65.5166666666667,76,43.7266666666667,50.76
3245,21,M,20-29,M20-29,51.75,31.3733333333333,83.1233333333333,0.622568873561375,3,3,3,3,0.9375,0.888888888888889,0.857142857142857,0.727272727272727,2008,80,79,37,37,0.927992799279928,0.869421487603306,0.866425992779783,0.743055555555556,3,1,3,90.3133333333333,-7.19,Good,0.614729501957596,0.599762671639261,53.0333333333333,58.9666666666667,33.2783333333333,39.35
3245,20,M,20-29,M20-29,54.3166666666667,35.1833333333333,89.5,0.606890130353818,4,3,1,1,0.902439024390244,0.826086956521739,0.8,0.666666666666667,2007,153,142,56,54,0.862286228622862,0.763636363636364,0.794223826714801,0.618055555555556,3,2,2,90.3133333333333,-0.813333333333333,Good,0.614729501957596,0.599762671639261,53.0333333333333,58.9666666666667,33.2783333333333,39.35
3245,17,M,U20,MU20,58.9666666666667,39.35,98.3166666666667,0.599762671639261,13,12,1,1,0.745098039215686,0.6,0.666666666666667,0.5,2004,296,250,6,4,0.733573357335734,0.586776859504132,0.777777777777778,0.692307692307692,3,3,1,90.3133333333333,8.00333333333333,Poor,0.614729501957596,0.599762671639261,53.0333333333333,58.9666666666667,33.2783333333333,39.35
3175,22,F,20-29,F20-29,58.0166666666667,38.9133333333333,96.93,0.598541903091578,23,4,5,1,0.75531914893617,0.904761904761905,0.6875,0.875,2019,278,42,96,11,0.74977497749775,0.91699604743083,0.653429602888087,0.917293233082707,3,1,2,101.176055555556,-4.24605555555559,Good,0.598541903091578,0.60949212988879,58.0166666666667,62.9666666666667,38.9133333333333,40.3324166666667
3175,23,F,20-29,F20-29,61.5833333333333,40.1881666666667,101.7715,0.605113743369542,20,4,4,1,0.743589743589744,0.888888888888889,0.764705882352941,0.888888888888889,2020,366,68,124,22,0.670567056705671,0.865612648221344,0.552346570397112,0.834586466165414,3,2,3,101.176055555556,0.595444444444425,Poor,0.598541903091578,0.60949212988879,58.0166666666667,62.9666666666667,38.9133333333333,40.3324166666667
3175,21,F,20-29,F20-29,64.35,40.4766666666667,104.826666666667,0.613870516408038,28,4,8,2,0.662650602409639,0.888888888888889,0.555555555555556,0.8,2018,424,94,142,33,0.618361836183618,0.814229249011858,0.487364620938628,0.75187969924812,3,3,1,101.176055555556,3.6506111111111,Poor,0.598541903091578,0.60949212988879,58.0166666666667,62.9666666666667,38.9133333333333,40.3324166666667
3125,27,M,20-29,M20-29,56.9,35.4016666666667,92.3016666666667,0.616456907603691,11,10,7,6,0.803571428571429,0.655172413793103,0.695652173913043,0.454545454545455,2011,192,171,68,62,0.827182718271827,0.717355371900826,0.754512635379061,0.569444444444444,2,1,2,93.6658333333333,-1.36416666666666,Good,0.616456907603691,0.619102739485777,56.9,58.8333333333333,35.4016666666667,36.1966666666667
